transaction_id,store_id,cashier_id,product_id,product_category,unit_price,quantity,transaction_time,customer_age,loyalty_member,payment_method,discount,total_amount
T110598,S13,C123,P838,Electronics,324.73,4,2024-12-20 03:05:12.574380,72,Yes,Cash,2.58,1265.41
T110599,S22,C387,P907,Beverages,138.51,9,2025-02-25 17:37:44.764532,37,No,UPI,7.41,1154.22
T110600,S4,C454,P752,Personal Care,325.07,4,2025-05-06 19:59:27.636631,16,No,Cash,4.97,1235.66
T110601,S47,C425,P51,Beverages,107.36,6,2024-03-17 03:32:54.338522,50,No,Credit Card,27.85,464.76
T110602,S32,C461,P179,Clothing,220.62,5,2024-08-18 01:45:45.845562,38,No,Credit Card,29.84,773.93
T110603,S37,C83,P886,Electronics,218.3,10,2023-11-27 06:24:31.489867,35,No,Mobile Wallet,10.31,1957.93
T110604,S23,C90,P201,Personal Care,261.31,1,2023-09-27 08:53:56.553002,45,Yes,UPI,14.4,223.68
T110605,S11,C382,P374,Grocery,158.99,9,2024-09-20 14:48:12.814947,35,No,Credit Card,17.94,1174.2
T110606,S4,C304,P47,Personal Care,467.92,4,2024-05-03 07:51:02.847454,75,No,Credit Card,4.86,1780.72
T110607,S44,C410,P337,Beverages,470.96,2,2024-09-20 21:44:18.691074,59,Yes,UPI,17.62,775.95
T110608,S29,C499,P536,Snacks,471.74,9,2023-11-13 16:04:04.010433,32,No,UPI,11.02,3777.79
T110609,S32,C3,P732,Electronics,70.73,1,2024-12-20 03:43:24.982296,16,No,UPI,13.84,60.94
T110610,S8,C332,P470,Grocery,172.79,9,2024-01-01 09:53:51.210012,67,Yes,UPI,1.37,1533.8
T110611,S40,C269,P785,Household,94.96,8,2024-01-22 13:45:08.762137,59,No,Cash,17.15,629.39
T110612,S7,C365,P773,Clothing,104.77,7,2025-05-08 05:33:37.020941,26,Yes,Credit Card,2.01,718.65
T110613,S38,C483,P607,Household,463.98,5,2024-03-11 06:08:34.466723,55,Yes,Debit Card,19.91,1858.01
T110614,S36,C306,P761,Grocery,80.72,10,2024-02-25 09:53:06.466784,22,Yes,Cash,28.47,577.39
T110615,S48,C102,P799,Beverages,72.41,8,2025-05-30 09:52:53.489888,64,No,Cash,2.07,567.29
T110616,S21,C330,P950,Beverages,319.35,6,2025-09-07 18:46:35.645743,37,No,Credit Card,25.91,1419.64
T110617,S11,C258,P151,Snacks,400.33,7,2025-02-08 10:14:42.775278,58,No,Credit Card,11.77,2472.48
T110618,S13,C298,P50,Snacks,51.23,10,2024-02-11 07:12:26.277267,49,No,Cash,20.74,406.05
T110619,S48,C148,P294,Snacks,6.6,8,2025-08-04 05:20:36.943036,66,No,Credit Card,3.79,50.8
T110620,S14,C339,P680,Electronics,110.56,9,2023-11-03 10:34:04.276758,73,No,UPI,9.3,902.5
T110621,S18,C373,P334,Beverages,433.34,1,2023-09-19 19:38:01.761886,60,No,Cash,14.17,371.94
T110622,S26,C41,P761,Beverages,55.29,1,2024-02-14 11:53:26.968703,16,Yes,UPI,25.3,41.3
T110623,S22,C230,P560,Beverages,247.55,4,2024-04-23 23:05:35.765633,72,Yes,UPI,18.2,809.98
T110624,S24,C245,P94,Beverages,104.79,10,2025-01-22 16:21:38.932182,33,Yes,Cash,29.03,743.69
T110625,S30,C370,P463,Electronics,414.97,6,2024-01-11 23:23:07.518872,72,No,Debit Card,4.47,2378.53
T110626,S2,C10,P314,Beverages,279.85,9,2024-03-04 04:52:03.192882,23,Yes,Mobile Wallet,29.1,1785.72
T110627,S10,C48,P410,Snacks,183.4,10,2025-05-02 01:17:22.926249,32,Yes,UPI,21.57,1438.41
T110628,S33,C204,P59,Personal Care,482.62,5,2023-09-30 07:37:45.214618,52,Yes,UPI,18.64,1963.3
T110629,S41,C214,P527,Grocery,482.05,1,2025-01-22 09:29:23.911815,22,No,Credit Card,6.05,452.89
T110630,S38,C450,P208,Grocery,30.58,7,2025-08-23 20:45:56.788371,18,No,UPI,25.37,159.75
T110631,S6,C281,P227,Clothing,165.64,10,2024-05-27 08:19:54.871924,37,No,Mobile Wallet,29.19,1172.9
T110632,S12,C328,P22,Grocery,26.48,7,2025-05-06 08:23:46.820325,68,Yes,Cash,25.12,138.8
T110633,S44,C64,P331,Beverages,127.97,4,2025-02-16 13:52:05.386220,16,Yes,Debit Card,24.21,387.95
T110634,S31,C70,P9,Household,325.93,3,2025-04-12 07:47:52.599242,25,No,Mobile Wallet,13.55,845.3
T110635,S39,C144,P251,Clothing,440.78,1,2024-11-05 13:23:51.224668,46,No,UPI,3.9,423.59
T110636,S26,C195,P275,Household,109.92,4,2024-07-17 06:56:13.959549,39,No,UPI,4.16,421.39
T110637,S31,C109,P738,Household,304.9,2,2023-12-30 06:52:13.092963,42,No,UPI,23.43,466.92
T110638,S4,C282,P298,Personal Care,163.8,1,2024-04-02 05:43:32.604358,26,Yes,Mobile Wallet,4.99,155.63
T110639,S44,C184,P26,Clothing,492.24,3,2024-01-20 17:40:16.268873,38,No,Cash,20.04,1180.79
T110640,S19,C357,P167,Personal Care,29.15,5,2025-02-15 15:55:51.777269,52,Yes,UPI,6.28,136.6
T110641,S3,C242,P337,Household,465.64,10,2025-03-05 04:18:12.463072,71,Yes,Debit Card,15.08,3954.21
T110642,S2,C2,P73,Personal Care,462.94,2,2023-12-23 17:05:38.542086,34,No,Credit Card,27.42,672.0
T110643,S17,C381,P492,Electronics,392.36,1,2025-03-02 10:53:50.770879,41,Yes,Cash,25.33,292.98
T110644,S7,C468,P546,Snacks,454.78,4,2024-11-22 00:08:14.415897,50,No,UPI,10.33,1631.2
T110645,S33,C328,P85,Beverages,296.67,3,2024-12-11 22:04:53.910189,36,Yes,Credit Card,1.71,874.79
T110646,S14,C72,P848,Snacks,325.47,7,2024-03-09 15:41:27.844912,41,Yes,Credit Card,0.3,2271.46
T110647,S9,C95,P661,Personal Care,149.65,2,2024-06-07 05:21:50.532892,50,Yes,UPI,24.53,225.88
T110648,S17,C90,P504,Electronics,274.87,1,2024-06-22 15:39:10.312385,20,Yes,Cash,5.65,259.34
T110649,S39,C391,P348,Electronics,41.57,8,2024-10-03 10:24:54.118485,58,Yes,Cash,6.84,309.81
T110650,S2,C497,P328,Electronics,492.19,6,2025-07-23 06:45:46.497350,53,No,Debit Card,15.32,2500.72
T110651,S27,C267,P129,Clothing,273.84,4,2025-05-11 02:20:09.339367,72,No,Credit Card,28.54,782.74
T110652,S45,C329,P745,Electronics,206.35,4,2024-06-09 17:28:53.292305,19,No,Debit Card,25.44,615.42
T110653,S42,C128,P971,Household,159.66,6,2024-08-15 12:29:58.390342,75,Yes,UPI,26.36,705.44
T110654,S10,C118,P893,Personal Care,206.79,3,2024-03-07 00:44:52.180087,19,Yes,Cash,29.2,439.22
T110655,S46,C332,P491,Personal Care,241.57,9,2025-06-04 18:37:04.283725,49,No,UPI,19.35,1753.44
T110656,S26,C142,P292,Electronics,196.86,2,2024-06-08 08:36:35.536131,50,No,Debit Card,3.35,380.53
T110657,S27,C271,P628,Snacks,210.62,10,2023-10-01 20:26:19.341734,72,No,Debit Card,12.24,1848.4
T110658,S20,C390,P529,Personal Care,285.87,9,2024-06-03 14:04:03.618088,49,No,UPI,6.45,2406.88
T110659,S41,C154,P145,Personal Care,490.35,9,2025-04-16 13:46:49.448107,27,Yes,Mobile Wallet,25.23,3299.71
T110660,S10,C167,P608,Clothing,289.44,6,2024-06-05 10:10:06.801907,68,No,Credit Card,18.06,1423.0
T110661,S14,C392,P15,Snacks,391.51,2,2024-01-14 23:39:55.816432,34,Yes,Debit Card,16.77,651.71
T110662,S3,C432,P414,Household,441.99,8,2025-01-08 06:20:21.617224,63,Yes,Mobile Wallet,5.69,3334.73
T110663,S46,C1,P596,Clothing,452.43,8,2025-02-25 05:38:45.461049,22,No,Debit Card,24.5,2732.68
T110664,S36,C343,P420,Household,177.87,2,2024-12-14 02:41:50.485302,55,No,Cash,6.27,333.44
T110665,S12,C442,P666,Beverages,285.53,4,2025-05-22 13:10:36.755646,56,No,Debit Card,4.33,1092.67
T110666,S31,C343,P720,Beverages,98.12,10,2024-01-05 11:44:33.796292,35,Yes,Debit Card,29.94,687.43
T110667,S33,C128,P501,Household,250.03,5,2024-09-07 11:18:17.229735,70,No,Cash,15.14,1060.88
T110668,S30,C277,P924,Beverages,469.53,4,2024-09-19 21:57:22.210129,22,Yes,Credit Card,9.3,1703.45
T110669,S45,C147,P283,Grocery,284.21,8,2025-05-20 17:40:05.828855,34,Yes,Cash,21.3,1789.39
T110670,S41,C38,P455,Clothing,375.7,10,2024-07-29 09:05:52.973743,67,Yes,Mobile Wallet,3.45,3627.38
T110671,S19,C109,P631,Household,474.56,3,2024-06-17 03:24:44.414417,35,Yes,UPI,21.71,1114.6
T110672,S3,C488,P460,Household,396.7,3,2024-02-04 20:51:27.051545,21,Yes,Cash,12.09,1046.22
T110673,S24,C380,P566,Snacks,248.56,10,2024-05-10 04:21:43.057139,72,No,Mobile Wallet,11.87,2190.56
T110674,S39,C193,P126,Electronics,148.91,3,2025-03-17 08:44:35.906870,31,Yes,UPI,22.98,344.07
T110675,S33,C349,P466,Electronics,158.27,9,2024-06-14 09:43:14.945552,31,No,Credit Card,7.97,1310.9
T110676,S19,C160,P723,Snacks,21.54,1,2023-10-14 02:36:22.974047,40,Yes,Credit Card,29.24,15.24
T110677,S14,C404,P417,Beverages,99.84,10,2024-06-10 21:37:07.532803,51,Yes,Mobile Wallet,3.49,963.56
T110678,S48,C349,P100,Electronics,174.63,2,2025-01-25 10:11:05.654684,26,Yes,UPI,23.56,266.97
T110679,S48,C172,P408,Personal Care,195.42,1,2025-04-28 23:51:24.008527,35,Yes,Debit Card,28.54,139.65
T110680,S27,C423,P407,Personal Care,283.95,5,2024-01-31 10:44:34.237553,38,Yes,Cash,28.34,1017.39
T110681,S10,C258,P822,Beverages,279.79,5,2025-02-14 13:18:43.682696,33,No,UPI,20.52,1111.89
T110682,S36,C41,P605,Snacks,368.19,2,2025-04-25 15:05:15.152569,39,No,Mobile Wallet,26.96,537.85
T110683,S20,C142,P310,Beverages,170.03,5,2024-05-21 14:42:15.532153,22,No,Cash,10.09,764.37
T110684,S31,C151,P471,Personal Care,497.46,9,2024-01-30 03:26:38.738788,48,No,Debit Card,16.15,3754.08
T110685,S1,C215,P632,Electronics,479.71,8,2025-04-16 11:54:58.301167,33,No,Cash,9.84,3460.05
T110686,S40,C412,P630,Snacks,193.08,1,2024-10-04 12:28:05.074299,32,Yes,UPI,11.63,170.62
T110687,S45,C422,P141,Grocery,453.19,7,2024-07-10 06:37:29.258368,44,Yes,Debit Card,4.93,3015.93
T110688,S30,C204,P244,Personal Care,228.05,10,2024-02-21 00:32:24.298936,55,No,Mobile Wallet,12.91,1986.09
T110689,S30,C229,P647,Clothing,139.27,5,2024-09-16 21:30:39.986469,41,Yes,Credit Card,6.8,649.0
T110690,S28,C493,P802,Household,68.36,9,2025-02-11 02:10:17.193541,28,No,Cash,11.66,543.5
T110691,S10,C155,P857,Electronics,198.22,1,2025-04-06 02:29:06.445452,50,Yes,Debit Card,11.93,174.57
T110692,S1,C442,P695,Household,100.02,1,2024-03-12 08:33:28.749691,31,Yes,Credit Card,25.83,74.18
T110693,S22,C115,P561,Clothing,135.42,1,2024-09-15 12:47:30.271126,18,No,Credit Card,4.58,129.22
T110694,S10,C64,P369,Snacks,347.16,3,2024-01-13 01:15:37.671718,47,Yes,Debit Card,20.67,826.21
T110695,S2,C16,P85,Grocery,420.39,2,2024-04-20 08:58:51.693473,64,No,Mobile Wallet,7.7,776.04
T110696,S38,C214,P805,Clothing,181.69,9,2024-09-24 11:28:26.300035,73,No,Debit Card,25.74,1214.31
T110697,S29,C144,P648,Grocery,155.23,1,2023-11-24 19:23:38.540268,61,No,Credit Card,10.22,139.37
T110698,S31,C448,P482,Personal Care,202.54,10,2023-12-09 23:58:49.913245,48,Yes,Mobile Wallet,23.14,1556.72
T110699,S26,C212,P205,Electronics,451.39,5,2023-10-03 17:37:40.163308,19,No,UPI,21.43,1773.29
T110700,S26,C466,P913,Snacks,238.44,3,2024-08-28 02:28:38.501925,43,No,Debit Card,9.89,644.57
T110701,S20,C397,P447,Household,20.65,6,2024-01-17 19:31:19.960744,33,Yes,Cash,0.84,122.86
T110702,S29,C57,P587,Household,250.43,10,2025-05-27 16:26:06.073703,33,Yes,Cash,5.58,2364.56
T110703,S24,C458,P708,Grocery,44.25,10,2025-05-05 14:11:18.472757,16,No,Debit Card,8.25,405.99
T110704,S37,C290,P173,Personal Care,38.99,5,2024-04-06 20:11:21.066445,61,No,UPI,29.22,137.99
T110705,S50,C406,P960,Beverages,497.17,2,2025-06-29 02:07:07.538055,22,Yes,UPI,28.34,712.54
T110706,S16,C477,P844,Beverages,66.75,9,2025-03-14 06:40:53.487740,36,Yes,Debit Card,17.8,493.82
T110707,S13,C438,P475,Personal Care,210.49,1,2024-08-28 12:26:33.133756,68,No,Credit Card,17.01,174.69
T110708,S45,C134,P204,Grocery,419.35,2,2024-07-12 02:25:24.977674,18,Yes,Cash,14.87,713.99
T110709,S29,C283,P842,Grocery,489.84,6,2024-02-05 15:08:13.746402,31,Yes,Credit Card,25.92,2177.24
T110710,S8,C422,P525,Household,166.16,3,2024-11-03 10:58:38.036763,48,No,Mobile Wallet,24.99,373.91
T110711,S1,C45,P530,Beverages,245.28,7,2023-10-29 13:10:02.725936,16,Yes,Mobile Wallet,26.22,1266.77
T110712,S24,C258,P688,Clothing,255.71,2,2024-02-14 05:51:27.356956,73,Yes,Mobile Wallet,7.24,474.39
T110713,S7,C59,P897,Personal Care,267.47,10,2025-01-09 19:58:59.481464,62,No,Cash,8.49,2447.62
T110714,S38,C213,P175,Electronics,26.2,4,2025-03-14 02:07:32.986952,52,No,Cash,10.18,94.13
T110715,S50,C192,P307,Personal Care,431.66,4,2024-05-06 21:51:45.572616,39,No,Debit Card,23.79,1315.87
T110716,S36,C38,P726,Personal Care,271.04,2,2023-11-22 22:47:07.043731,62,Yes,Credit Card,22.69,419.08
T110717,S44,C387,P875,Electronics,81.29,1,2025-03-02 19:03:12.204658,65,Yes,UPI,5.11,77.14
T110718,S9,C114,P790,Clothing,95.38,4,2024-06-18 08:14:09.904258,37,Yes,Cash,22.77,294.65
T110719,S29,C327,P156,Electronics,103.42,6,2023-12-25 08:50:20.382037,69,Yes,UPI,6.98,577.21
T110720,S3,C210,P431,Household,66.91,6,2025-08-08 22:37:59.251154,35,No,Debit Card,22.85,309.73
T110721,S40,C157,P995,Grocery,196.42,8,2024-10-30 10:11:24.777162,34,No,Debit Card,4.3,1503.79
T110722,S6,C346,P3,Grocery,406.36,4,2025-05-15 22:49:51.410131,35,No,UPI,8.53,1486.79
T110723,S45,C420,P642,Snacks,73.86,8,2023-09-18 21:38:21.382665,24,Yes,Mobile Wallet,7.98,543.73
T110724,S16,C233,P821,Snacks,184.8,2,2024-07-08 22:43:54.998890,17,Yes,Credit Card,21.97,288.4
T110725,S33,C7,P964,Grocery,148.98,6,2024-08-25 05:45:53.243569,33,Yes,Credit Card,12.78,779.64
T110726,S27,C246,P526,Personal Care,399.01,6,2024-01-22 22:33:33.071188,23,No,UPI,27.1,1745.27
T110727,S40,C228,P122,Clothing,332.3,4,2024-07-19 12:26:53.076363,38,No,UPI,24.29,1006.34
T110728,S23,C142,P876,Grocery,6.86,6,2024-12-14 14:16:12.891578,18,Yes,Debit Card,5.5,38.9
T110729,S1,C54,P251,Beverages,176.28,5,2025-03-13 20:18:05.121882,60,Yes,Cash,28.11,633.64
T110730,S10,C128,P407,Electronics,417.07,5,2024-03-30 20:38:48.024197,61,No,Debit Card,1.45,2055.11
T110731,S24,C78,P314,Electronics,493.49,7,2025-02-20 18:38:57.773163,53,Yes,UPI,16.63,2879.96
T110732,S4,C135,P77,Personal Care,52.04,10,2024-07-28 06:48:16.317360,35,No,Debit Card,23.53,397.95
T110733,S32,C454,P562,Clothing,104.07,10,2024-01-13 22:47:01.582202,19,No,Mobile Wallet,9.72,939.54
T110734,S11,C257,P602,Snacks,234.67,3,2023-10-27 01:37:51.248762,72,Yes,Credit Card,5.99,661.84
T110735,S10,C470,P885,Snacks,61.94,6,2024-04-21 12:48:52.560419,26,Yes,Mobile Wallet,15.38,314.48
T110736,S10,C66,P482,Personal Care,163.76,7,2024-12-18 15:15:04.306920,68,Yes,Mobile Wallet,29.99,802.54
T110737,S37,C142,P901,Personal Care,209.37,7,2024-06-30 18:08:01.713383,17,Yes,UPI,9.52,1326.07
T110738,S28,C220,P631,Beverages,152.77,7,2024-08-19 18:51:28.874302,55,No,UPI,1.82,1049.93
T110739,S37,C26,P467,Beverages,23.68,8,2024-01-12 19:02:31.994074,32,No,Debit Card,24.3,143.41
T110740,S47,C489,P533,Snacks,56.91,2,2024-04-16 08:39:22.808127,52,Yes,UPI,22.64,88.05
T110741,S41,C147,P798,Electronics,285.82,1,2024-10-31 05:47:02.476845,57,Yes,Mobile Wallet,27.2,208.08
T110742,S43,C319,P476,Grocery,232.33,10,2024-10-21 22:06:00.325553,65,Yes,Mobile Wallet,24.15,1762.22
T110743,S40,C427,P111,Snacks,216.59,6,2025-03-31 23:48:16.617447,64,Yes,Credit Card,22.43,1008.05
T110744,S42,C30,P531,Electronics,415.15,1,2025-09-01 12:04:52.456524,52,No,Cash,2.78,403.61
T110745,S34,C190,P694,Clothing,269.08,3,2025-07-07 07:16:23.941464,70,No,UPI,17.57,665.41
T110746,S27,C85,P566,Clothing,473.94,2,2025-07-13 15:42:47.947703,60,No,UPI,18.09,776.41
T110747,S6,C323,P657,Snacks,325.97,5,2024-10-04 19:26:28.132964,40,No,Debit Card,1.76,1601.16
T110748,S17,C480,P810,Personal Care,376.02,9,2023-09-27 15:06:02.762244,17,No,UPI,23.04,2604.46
T110749,S27,C170,P528,Snacks,19.16,1,2024-10-31 21:04:06.952585,57,Yes,Mobile Wallet,29.12,13.58
T110750,S7,C230,P946,Snacks,288.92,4,2025-03-15 03:20:38.722452,24,No,UPI,3.09,1119.97
T110751,S11,C133,P408,Household,390.19,8,2025-06-02 22:57:11.523819,32,No,Cash,10.7,2787.52
T110752,S46,C304,P261,Household,239.72,7,2025-01-31 07:52:54.782059,42,Yes,Cash,10.55,1501.01
T110753,S27,C182,P309,Grocery,421.66,6,2024-05-10 01:43:17.903031,59,No,Credit Card,22.4,1963.25
T110754,S27,C340,P294,Clothing,239.66,1,2024-09-29 22:33:03.359791,65,Yes,Debit Card,10.94,213.44
T110755,S45,C276,P917,Household,107.08,7,2023-11-03 23:11:51.787672,40,Yes,Debit Card,29.98,524.84
T110756,S17,C422,P720,Electronics,315.96,3,2024-11-11 20:33:13.334162,63,Yes,Credit Card,4.72,903.14
T110757,S38,C403,P141,Household,469.84,10,2023-10-25 22:10:14.649514,49,Yes,Debit Card,26.91,3434.06
T110758,S31,C457,P219,Beverages,366.53,4,2023-11-29 23:23:37.818416,60,No,Debit Card,10.39,1313.79
T110759,S5,C79,P313,Snacks,448.83,4,2023-11-26 00:12:22.608845,70,No,Debit Card,8.46,1643.44
T110760,S50,C251,P476,Household,387.25,6,2023-12-14 22:19:24.857586,70,Yes,Credit Card,6.58,2170.61
T110761,S21,C372,P75,Beverages,237.3,10,2024-05-01 01:28:39.794516,32,Yes,Debit Card,8.14,2179.84
T110762,S7,C475,P726,Snacks,269.88,4,2025-03-13 01:19:23.631269,22,Yes,Credit Card,23.56,825.19
T110763,S16,C261,P341,Beverages,396.76,9,2025-04-11 11:21:38.489514,63,No,Mobile Wallet,10.13,3209.11
T110764,S42,C130,P932,Beverages,229.75,3,2024-09-19 22:07:52.814080,42,Yes,Credit Card,26.97,503.36
T110765,S15,C395,P974,Clothing,199.4,10,2024-05-25 05:35:00.040928,22,Yes,Debit Card,28.97,1416.34
T110766,S44,C235,P340,Grocery,423.92,6,2023-11-01 04:42:14.461032,18,Yes,Cash,3.01,2466.96
T110767,S43,C185,P678,Grocery,322.23,10,2024-04-24 02:39:53.031340,55,Yes,Credit Card,23.77,2456.36
T110768,S20,C345,P925,Personal Care,388.41,2,2025-09-07 04:05:11.018402,61,No,Cash,8.77,708.69
T110769,S4,C315,P242,Clothing,269.18,3,2025-02-24 00:13:00.757201,42,Yes,Credit Card,4.02,775.08
T110770,S50,C361,P158,Electronics,54.31,9,2024-03-24 17:01:53.160257,49,Yes,Mobile Wallet,15.45,413.27
T110771,S14,C440,P2,Electronics,385.94,1,2024-07-31 08:54:52.729688,44,Yes,Debit Card,21.25,303.93
T110772,S41,C456,P671,Clothing,173.46,9,2024-12-12 13:04:28.013660,44,Yes,Cash,6.08,1466.22
T110773,S34,C191,P271,Snacks,376.03,10,2025-04-09 04:08:30.101665,35,Yes,Debit Card,13.21,3263.56
T110774,S44,C50,P617,Household,254.93,6,2023-10-20 08:45:07.080874,45,Yes,Mobile Wallet,9.24,1388.25
T110775,S37,C206,P186,Grocery,191.07,7,2023-10-21 05:32:13.205921,74,No,Mobile Wallet,25.71,993.62
T110776,S14,C210,P717,Grocery,491.4,3,2023-12-12 04:24:08.810829,29,Yes,Mobile Wallet,14.83,1255.58
T110777,S6,C46,P944,Electronics,281.01,1,2025-07-15 06:37:57.079203,41,Yes,Debit Card,12.33,246.36
T110778,S39,C479,P195,Clothing,115.38,8,2025-07-13 23:57:49.263403,28,No,Credit Card,19.08,746.92
T110779,S14,C450,P805,Snacks,361.38,4,2024-11-13 00:36:21.318110,53,Yes,Cash,22.42,1121.43
T110780,S4,C185,P867,Snacks,495.72,8,2023-11-12 01:51:06.206396,47,Yes,Mobile Wallet,14.94,3373.28
T110781,S11,C390,P913,Grocery,258.54,10,2023-11-08 13:59:35.962137,71,Yes,Cash,16.04,2170.7
T110782,S43,C64,P780,Grocery,317.02,5,2025-01-22 05:47:41.816777,40,No,Cash,22.83,1223.22
T110783,S45,C41,P916,Personal Care,335.63,6,2024-11-08 07:00:04.443111,53,Yes,UPI,25.52,1499.86
T110784,S46,C133,P550,Snacks,413.28,4,2024-03-14 18:55:03.968916,66,Yes,Mobile Wallet,29.99,1157.35
T110785,S12,C34,P156,Snacks,320.41,5,2024-09-05 03:55:15.436595,22,Yes,Cash,12.51,1401.63
T110786,S29,C227,P425,Beverages,181.73,6,2024-10-16 14:41:34.997443,69,No,UPI,17.16,903.27
T110787,S20,C270,P617,Personal Care,304.09,2,2025-07-05 10:40:03.414564,40,Yes,Mobile Wallet,8.79,554.72
T110788,S25,C358,P171,Electronics,81.91,4,2025-08-16 04:06:40.114501,22,No,Credit Card,9.97,294.97
T110789,S49,C238,P732,Household,405.77,8,2024-11-20 04:11:19.679668,21,Yes,Cash,20.59,2577.78
T110790,S5,C181,P21,Electronics,92.04,5,2024-11-02 02:00:50.889323,38,Yes,Cash,7.69,424.81
T110791,S8,C495,P34,Beverages,233.63,6,2024-08-15 05:18:34.640405,44,Yes,Debit Card,12.84,1221.79
T110792,S43,C294,P173,Personal Care,154.91,9,2024-07-14 01:43:42.461231,45,Yes,UPI,28.98,990.15
T110793,S32,C54,P461,Beverages,214.28,5,2024-11-03 15:20:22.843047,64,No,UPI,16.98,889.48
T110794,S33,C480,P866,Beverages,115.67,2,2024-03-06 02:50:26.566238,70,Yes,Cash,28.34,165.78
T110795,S17,C12,P884,Household,372.11,7,2024-08-31 03:03:21.484597,58,No,Debit Card,4.18,2495.89
T110796,S42,C243,P163,Grocery,278.9,6,2023-09-15 13:24:23.229552,48,No,Debit Card,2.76,1627.21
T110797,S24,C150,P617,Household,24.82,3,2024-03-04 16:11:32.635238,34,Yes,UPI,27.5,53.98
T110798,S41,C463,P723,Beverages,193.61,2,2025-04-13 22:20:05.712416,72,Yes,UPI,2.56,377.31
T110799,S48,C296,P667,Household,421.7,7,2025-07-24 07:28:21.937068,45,Yes,Credit Card,15.39,2497.6
T110800,S10,C381,P850,Electronics,273.05,3,2025-08-19 11:15:46.149561,44,No,Mobile Wallet,6.86,762.96
T110801,S34,C410,P739,Beverages,481.63,10,2024-12-26 07:28:54.715195,73,No,Credit Card,8.44,4409.8
T110802,S35,C324,P87,Household,426.8,5,2025-06-27 02:28:13.268111,31,Yes,Cash,17.48,1760.98
T110803,S36,C432,P263,Electronics,131.52,6,2023-11-21 10:59:17.464445,43,Yes,Cash,22.45,611.96
T110804,S16,C334,P677,Electronics,62.59,9,2024-09-15 16:24:14.029083,23,No,Credit Card,10.52,504.05
T110805,S26,C277,P261,Snacks,442.09,9,2024-05-12 17:27:15.401383,18,No,Mobile Wallet,16.58,3319.12
T110806,S14,C351,P745,Electronics,24.8,6,2025-06-30 23:31:06.514212,73,Yes,Cash,16.6,124.1
T110807,S11,C349,P181,Grocery,485.12,8,2025-01-29 13:27:17.420976,20,No,Credit Card,25.46,2892.87
T110808,S43,C256,P91,Clothing,372.88,10,2025-09-02 22:23:46.962630,26,No,UPI,20.94,2947.99
T110809,S43,C361,P358,Snacks,201.65,10,2024-05-04 17:21:57.638500,52,Yes,UPI,2.69,1962.26
T110810,S19,C475,P813,Personal Care,427.62,3,2024-06-19 16:48:30.849543,54,No,Cash,22.52,993.96
T110811,S9,C184,P353,Electronics,320.25,10,2025-09-06 01:12:06.569082,36,Yes,Credit Card,11.91,2821.08
T110812,S30,C169,P555,Grocery,478.97,10,2024-01-14 05:30:54.516889,26,Yes,Mobile Wallet,10.19,4301.63
T110813,S36,C147,P289,Clothing,54.89,9,2025-08-28 08:18:39.950282,33,No,Credit Card,19.62,397.09
T110814,S43,C380,P134,Household,147.19,1,2023-12-03 01:51:17.157705,27,Yes,Mobile Wallet,18.85,119.44
T110815,S11,C79,P898,Household,489.51,6,2025-04-11 08:59:43.866728,35,No,Debit Card,20.48,2335.55
T110816,S9,C230,P764,Beverages,50.62,4,2023-11-11 14:11:21.117508,26,No,Debit Card,15.38,171.34
T110817,S25,C80,P21,Electronics,496.74,6,2024-04-01 07:43:04.555213,69,Yes,Debit Card,6.11,2798.34
T110818,S29,C467,P795,Electronics,286.91,9,2025-06-28 23:19:12.636415,43,Yes,Mobile Wallet,15.04,2193.83
T110819,S21,C63,P448,Grocery,193.05,1,2023-09-27 19:53:02.275746,47,Yes,Cash,4.25,184.85
T110820,S42,C198,P403,Electronics,269.07,3,2024-06-06 21:59:54.598240,65,Yes,Cash,2.74,785.09
T110821,S43,C40,P65,Beverages,37.5,10,2024-05-31 23:34:46.915439,68,No,Cash,18.84,304.35
T110822,S21,C158,P228,Clothing,378.94,3,2023-10-15 08:11:38.230679,47,No,Debit Card,26.88,831.24
T110823,S1,C369,P50,Electronics,489.39,7,2025-04-17 13:34:53.880673,71,Yes,Debit Card,28.0,2466.53
T110824,S37,C310,P489,Clothing,406.87,9,2024-11-06 01:15:55.716404,65,No,UPI,11.1,3255.37
T110825,S40,C468,P56,Household,146.67,10,2025-01-23 18:34:17.611772,17,No,Cash,25.99,1085.5
T110826,S15,C210,P957,Beverages,93.99,1,2025-02-09 14:33:26.729675,45,No,Debit Card,0.84,93.2
T110827,S13,C391,P399,Personal Care,497.14,4,2025-08-28 21:06:23.102517,51,No,Debit Card,20.16,1587.67
T110828,S6,C138,P900,Snacks,121.5,5,2024-03-28 22:30:35.450143,75,Yes,UPI,26.36,447.36
T110829,S19,C269,P608,Beverages,354.67,2,2024-04-29 16:27:36.408309,19,Yes,Debit Card,17.04,588.47
T110830,S13,C297,P158,Household,404.77,6,2025-07-01 15:10:37.532789,64,Yes,Cash,3.64,2340.22
T110831,S22,C487,P150,Beverages,362.86,6,2024-08-12 05:37:46.591355,51,No,Credit Card,23.32,1669.45
T110832,S3,C483,P403,Beverages,344.86,10,2023-12-08 17:08:04.140999,67,No,Credit Card,6.64,3219.61
